image_path,target
/Users/macbook/Downloads/gestures to speech/Train/Images/U/62.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/162.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/41.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/31.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/144.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/54.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/161.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/142.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/66.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/47.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/179.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/89.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/1.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/89.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/113.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/150.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/158.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/68.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/81.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/75.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/179.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/25.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/137.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/93.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/31.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/165.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/96.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/179.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/64.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/158.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/179.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/16.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/49.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/68.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/128.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/19.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/103.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/40.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/28.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/2.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/123.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/35.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/157.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/56.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/5.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/126.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/17.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/32.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/0.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/80.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/23.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/70.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/44.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/55.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/87.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/115.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/23.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/123.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/43.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/164.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/156.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/36.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/155.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/88.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/176.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/41.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/168.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/116.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/140.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/173.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/54.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/163.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/16.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/26.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/148.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/7.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/14.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/23.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/4.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/73.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/123.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/87.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/72.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/123.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/15.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/92.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/127.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/172.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/47.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/5.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/145.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/79.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/110.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/50.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/64.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/92.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/174.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/90.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/4.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/155.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/115.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/35.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/72.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/144.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/110.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/175.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/89.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/99.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/91.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/78.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/36.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/88.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/167.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/82.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/37.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/143.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/119.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/143.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/22.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/170.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/24.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/105.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/94.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/59.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/58.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/159.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/178.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/58.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/84.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/131.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/111.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/168.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/81.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/12.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/75.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/101.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/19.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/64.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/102.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/162.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/138.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/84.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/44.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/43.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/175.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/177.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/19.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/62.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/6.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/26.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/63.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/81.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/102.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/129.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/102.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/176.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/106.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/34.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/23.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/100.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/28.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/115.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/19.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/102.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/140.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/137.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/24.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/122.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/99.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/144.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/115.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/87.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/72.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/30.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/32.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/124.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/28.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/137.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/34.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/46.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/176.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/6.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/175.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/9.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/35.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/14.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/94.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/143.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/26.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/136.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/72.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/169.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/147.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/170.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/53.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/78.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/19.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/153.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/98.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/57.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/153.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/101.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/23.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/20.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/166.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/172.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/55.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/151.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/124.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/38.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/5.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/20.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/176.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/51.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/27.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/57.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/137.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/28.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/36.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/59.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/63.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/171.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/111.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/179.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/162.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/165.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/64.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/84.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/18.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/36.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/95.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/4.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/172.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/39.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/101.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/125.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/95.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/145.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/85.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/96.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/138.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/69.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/147.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/58.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/176.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/96.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/117.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/149.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/102.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/178.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/102.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/161.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/142.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/124.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/70.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/109.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/57.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/70.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/87.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/157.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/106.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/144.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/27.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/101.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/133.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/106.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/66.jpg,7.0
